id,text,sentiment,topic,timestamp,user_id,retweets,likes,followers
tweet_1292,fantastic experience Apple! @mention,positive,Apple,2025-08-09 21:13:27,user_218,48,282,907
tweet_1293,Apple is reasonable option 💯,neutral,Apple,2025-08-11 13:49:21,user_435,21,181,4009
tweet_1294,fantastic experience Microsoft! #hate,positive,Microsoft,2025-08-27 18:02:42,user_100,34,318,5386
tweet_1295,top notch ChatGPT! thoughts?,positive,ChatGPT,2025-08-17 00:16:04,user_70,99,48,3420
tweet_1296,Tesla Model 3 is a frustrating experience RT @user:,negative,Tesla Model 3,2025-08-05 10:06:17,user_254,17,43,5759
tweet_1297,iPhone 15 is a frustrating experience 👎,negative,iPhone 15,2025-08-28 11:24:21,user_2,27,450,1991
tweet_1298,incredible quality Amazon! #trending,positive,Amazon,2025-08-13 02:56:24,user_337,38,256,855
tweet_1299,Olympics 2024 is standard quality 😢,neutral,Olympics 2024,2025-08-04 02:56:00,user_225,13,277,8937
tweet_1300,Tesla Model 3 is as expected 👍,neutral,Tesla Model 3,2025-08-12 02:40:36,user_331,93,250,5772
tweet_1301,top notch Microsoft! via @user,positive,Microsoft,2025-08-24 18:33:19,user_282,58,331,9909
tweet_1302,Google is standard quality agree?,neutral,Google,2025-08-31 03:31:49,user_330,89,74,997
tweet_1303,Olympics 2024 is a poor service #fail,negative,Olympics 2024,2025-08-03 05:23:12,user_279,43,297,802
tweet_1304,exceeded expectations Climate Change! 💯,positive,Climate Change,2025-08-18 01:40:58,user_366,97,76,168
tweet_1305,excellent service Amazon! #hate,positive,Amazon,2025-08-23 13:07:12,user_226,34,296,3557
tweet_1306,best ever ChatGPT! RT @user:,positive,ChatGPT,2025-08-09 05:49:11,user_390,15,150,9389
tweet_1307,Netflix is a regret buying 😢,negative,Netflix,2025-08-12 21:45:32,user_79,75,263,2932
tweet_1308,brilliant iPhone 15! #love,positive,iPhone 15,2025-08-05 16:38:33,user_13,3,365,759
tweet_1309,Apple is moderate RT @user:,neutral,Apple,2025-08-13 11:09:50,user_86,91,282,6507
tweet_1310,totally worth it Olympics 2024! #fail...,positive,Olympics 2024,2025-08-02 10:47:02,user_243,34,201,5178
tweet_1311,Tesla Model 3 is a terrible quality #hate,negative,Tesla Model 3,2025-08-22 23:21:25,user_14,62,100,4981
tweet_1312,Apple is decent enough ,neutral,Apple,2025-08-20 05:30:10,user_454,38,146,7728
tweet_1313,highly recommend iPhone 15! check this out!,positive,iPhone 15,2025-08-19 11:57:05,user_7,74,67,4912
tweet_1314,ChatGPT is moderate 💯,neutral,ChatGPT,2025-08-29 19:54:00,user_207,27,147,2876
tweet_1315,blown away Google! 💯,positive,Google,2025-08-11 08:56:49,user_181,39,343,4805
tweet_1316,Google is as expected 😢,neutral,Google,2025-08-03 08:07:49,user_472,19,261,6722
tweet_1317,Climate Change is a poor service ,negative,Climate Change,2025-08-29 03:00:50,user_256,82,169,8884
tweet_1318,Olympics 2024 is moderate lol,neutral,Olympics 2024,2025-08-30 10:47:50,user_329,84,432,7719
tweet_1319,top notch ChatGPT! 👎,positive,ChatGPT,2025-08-29 22:42:20,user_128,33,103,9831
tweet_1320,Netflix is fair price #fail,neutral,Netflix,2025-08-12 22:24:46,user_38,55,69,3399
tweet_1321,Apple is typical #trending,neutral,Apple,2025-08-22 05:52:38,user_368,38,468,3426
tweet_1322,Microsoft is it's okay 🔥,neutral,Microsoft,2025-08-26 21:50:19,user_286,78,301,7039
tweet_1323,brilliant iPhone 15! #amazing,positive,iPhone 15,2025-08-07 20:23:50,user_82,90,7,1970
tweet_1324,amazing product Tesla Model 3! thoughts?,positive,Tesla Model 3,2025-08-11 01:51:56,user_5,5,486,5480
tweet_1325,blown away Microsoft! thoughts?!!!,positive,Microsoft,2025-08-24 05:42:03,user_349,57,318,398
tweet_1326,iPhone 15 is a broken 👎,negative,iPhone 15,2025-08-10 20:57:05,user_114,70,146,3298
tweet_1327,top notch Tesla Model 3! RT @user:,positive,Tesla Model 3,2025-08-02 05:07:36,user_295,87,481,1870
tweet_1328,blown away Tesla Model 3! #amazing,positive,Tesla Model 3,2025-08-14 18:06:29,user_266,43,366,7299
tweet_1329,Climate Change is a total disappointment 😍,negative,Climate Change,2025-08-25 08:38:03,user_396,15,401,6874
tweet_1330,Climate Change is mixed feelings 👍,neutral,Climate Change,2025-08-14 02:43:22,user_120,94,158,3590
tweet_1331,love this iPhone 15! #love,positive,iPhone 15,2025-08-03 03:09:13,user_323,44,267,399
tweet_1332,Google is reasonable option RT @user:,neutral,Google,2025-08-11 18:25:42,user_232,53,420,9712
tweet_1333,Olympics 2024 is a complete failure 💯,negative,Olympics 2024,2025-08-17 20:24:26,user_84,68,426,8445
tweet_1334,Climate Change is a waste of money check this out!,negative,Climate Change,2025-08-09 19:55:19,user_254,41,498,3412
tweet_1335,outstanding Amazon! RT @user:,positive,Amazon,2025-08-17 18:20:36,user_214,25,56,2222
tweet_1336,love this Apple! 👎,positive,Apple,2025-08-26 15:26:18,user_478,85,427,3802
tweet_1337,Microsoft is as expected omg,neutral,Microsoft,2025-08-26 06:23:50,user_137,43,38,1713
tweet_1338,love this iPhone 15! #amazing,positive,iPhone 15,2025-08-19 16:30:57,user_64,27,78,5397
tweet_1339,Netflix is standard quality #hashtag,neutral,Netflix,2025-08-26 07:16:33,user_305,42,315,4224
tweet_1340,amazing product iPhone 15! @mention,positive,iPhone 15,2025-08-08 10:10:48,user_174,90,289,681
tweet_1341,blown away Climate Change! #love,positive,Climate Change,2025-08-02 15:40:41,user_224,81,54,1531
tweet_1342,Climate Change is a regret buying 😢,negative,Climate Change,2025-08-20 07:18:23,user_360,24,21,744
tweet_1343,Apple is a frustrating experience omg,negative,Apple,2025-08-12 15:02:16,user_464,42,429,201
tweet_1344,Microsoft is standard quality via @user,neutral,Microsoft,2025-08-16 23:23:29,user_401,91,239,3852
tweet_1345,exceeded expectations Netflix! #hate,positive,Netflix,2025-08-11 13:49:27,user_90,92,495,628
tweet_1346,totally worth it Apple! #trending,positive,Apple,2025-08-14 14:33:33,user_347,41,325,3181
tweet_1347,highly recommend Olympics 2024! RT @user:,positive,Olympics 2024,2025-08-17 11:44:44,user_33,86,336,5784
tweet_1348,Google is a regret buying #hashtag,negative,Google,2025-08-22 05:27:26,user_30,76,245,5097
tweet_1349,Amazon is decent enough lol,neutral,Amazon,2025-08-27 21:28:23,user_14,75,364,9157
tweet_1350,Amazon is a regret buying #amazing,negative,Amazon,2025-08-31 00:22:42,user_127,91,208,7659
tweet_1351,incredible quality Netflix! #fail,positive,Netflix,2025-08-24 10:06:06,user_257,1,268,761
tweet_1352,Amazon is a regret buying #amazing,negative,Amazon,2025-08-19 12:45:39,user_457,97,426,3824
tweet_1353,totally worth it iPhone 15! #hashtag!!!,positive,iPhone 15,2025-08-07 21:36:20,user_29,38,337,6840
tweet_1354,Microsoft is standard quality 🔥,neutral,Microsoft,2025-08-29 23:15:24,user_284,97,192,3512
tweet_1355,best ever Olympics 2024! 👍,positive,Olympics 2024,2025-08-26 19:49:05,user_465,55,58,6478
tweet_1356,ChatGPT is average product 😢,neutral,ChatGPT,2025-08-21 02:26:50,user_35,90,217,6591
tweet_1357,Microsoft is a disgusting 😍,negative,Microsoft,2025-08-23 13:10:44,user_368,68,89,9045
tweet_1358,perfect choice Apple! #love,positive,Apple,2025-08-18 02:26:58,user_414,9,308,662
tweet_1359,fantastic experience Google! ,positive,Google,2025-08-16 13:27:41,user_493,16,68,2318
tweet_1360,perfect choice Amazon! #love,positive,Amazon,2025-08-29 18:25:25,user_438,20,288,2088
tweet_1361,iPhone 15 is a useless 👎,negative,iPhone 15,2025-08-04 13:08:06,user_72,29,126,836
tweet_1362,Netflix is ordinary 🔥!!!,neutral,Netflix,2025-08-25 08:53:39,user_188,83,220,8934
tweet_1363,exceeded expectations iPhone 15! 👍,positive,iPhone 15,2025-08-20 17:12:22,user_165,99,388,8208
tweet_1364,fantastic experience Microsoft! check this out!,positive,Microsoft,2025-08-25 15:53:39,user_85,75,78,1388
tweet_1365,awesome iPhone 15! 👍,positive,iPhone 15,2025-08-30 01:50:33,user_220,35,451,5774
tweet_1366,top notch Google! #hate,positive,Google,2025-08-25 23:40:28,user_380,68,307,1994
tweet_1367,Olympics 2024 is a complete failure #hashtag,negative,Olympics 2024,2025-08-03 23:34:01,user_133,5,217,8480
tweet_1368,highly recommend Tesla Model 3! omg,positive,Tesla Model 3,2025-08-11 22:26:51,user_404,67,72,1965
tweet_1369,brilliant Apple! lol,positive,Apple,2025-08-28 12:39:16,user_355,15,184,4567
tweet_1370,Netflix is a waste of money ,negative,Netflix,2025-08-13 14:55:13,user_228,57,223,8420
tweet_1371,Tesla Model 3 is decent enough thoughts?,neutral,Tesla Model 3,2025-08-08 18:57:05,user_115,83,488,4599
tweet_1372,top notch Netflix! 😍,positive,Netflix,2025-08-07 23:54:42,user_242,15,179,420
tweet_1373,awesome Microsoft! #trending,positive,Microsoft,2025-08-12 01:18:59,user_172,45,280,9759
tweet_1374,fantastic experience Microsoft! 👍,positive,Microsoft,2025-08-06 19:04:16,user_74,46,436,441
tweet_1375,blown away Tesla Model 3! 😍,positive,Tesla Model 3,2025-08-05 06:21:35,user_492,91,291,6682
tweet_1376,Amazon is moderate 😍,neutral,Amazon,2025-08-24 04:22:30,user_29,19,148,5134
tweet_1377,highly recommend Amazon! #hate,positive,Amazon,2025-08-15 02:25:02,user_246,41,489,7435
tweet_1378,best ever Google! 😍,positive,Google,2025-08-29 00:26:00,user_151,43,264,5043
tweet_1379,Amazon is acceptable #hashtag,neutral,Amazon,2025-08-25 17:58:55,user_63,51,7,9723
tweet_1380,Tesla Model 3 is could be better RT @user:,neutral,Tesla Model 3,2025-08-09 15:43:46,user_340,78,175,8239
tweet_1381,blown away Google! #fail,positive,Google,2025-08-15 22:32:45,user_436,97,296,2273
tweet_1382,Olympics 2024 is a worst purchase RT @user:,negative,Olympics 2024,2025-08-28 20:49:04,user_73,16,87,7690
tweet_1383,Tesla Model 3 is a not worth it what do you think?,negative,Tesla Model 3,2025-08-12 08:40:14,user_363,96,93,5364
tweet_1384,Google is a disgusting 💯,negative,Google,2025-08-25 07:31:28,user_216,37,128,4243
tweet_1385,love this Amazon! @mention,positive,Amazon,2025-08-28 10:44:35,user_13,97,158,6108
tweet_1386,excellent service Apple! #fail,positive,Apple,2025-08-20 23:55:11,user_463,95,166,8875
tweet_1387,highly recommend Climate Change! 🔥,positive,Climate Change,2025-08-29 12:30:50,user_121,66,169,5645
tweet_1388,Microsoft is a waste of money omg,negative,Microsoft,2025-08-08 02:58:41,user_123,18,481,9693
tweet_1389,iPhone 15 is a pathetic thoughts?,negative,iPhone 15,2025-08-24 10:23:02,user_233,41,303,8326
tweet_1390,fantastic experience Climate Change! #fail,positive,Climate Change,2025-08-27 14:27:51,user_244,89,305,5657
tweet_1391,excellent service Climate Change! 😢,positive,Climate Change,2025-08-23 16:10:17,user_429,89,139,778
tweet_1392,Tesla Model 3 is a total disappointment 👎,negative,Tesla Model 3,2025-08-24 03:03:38,user_388,78,313,7441
tweet_1393,amazing product Climate Change! 💯,positive,Climate Change,2025-08-27 16:32:38,user_88,25,411,2148
tweet_1394,Climate Change is a terrible quality #hate,negative,Climate Change,2025-08-14 06:07:41,user_411,2,187,4315
tweet_1395,top notch Climate Change! via @user,positive,Climate Change,2025-08-06 06:03:11,user_441,32,244,7443
tweet_1396,Apple is a worst purchase 👍,negative,Apple,2025-08-04 06:49:38,user_156,0,415,8761
tweet_1397,top notch Apple! 😍,positive,Apple,2025-08-05 10:41:45,user_383,92,199,5237
tweet_1398,Netflix is a complete failure 😢,negative,Netflix,2025-08-21 13:50:31,user_354,39,363,2844
tweet_1399,Microsoft is a frustrating experience agree?,negative,Microsoft,2025-08-17 03:55:53,user_439,89,438,8391
tweet_1400,top notch Climate Change! #trending,positive,Climate Change,2025-08-30 08:26:10,user_405,74,327,3571
tweet_1401,Tesla Model 3 is a pathetic #hashtag,negative,Tesla Model 3,2025-08-26 18:16:58,user_430,18,478,1540
tweet_1402,iPhone 15 is acceptable #hate,neutral,iPhone 15,2025-08-06 19:26:41,user_312,46,449,4735
tweet_1403,Amazon is a pathetic 👍,negative,Amazon,2025-08-31 02:51:24,user_169,97,1,7958
tweet_1404,amazing product Google! #hate,positive,Google,2025-08-05 12:02:04,user_43,24,486,1910
tweet_1405,Netflix is a pathetic what do you think?,negative,Netflix,2025-08-21 04:35:17,user_471,55,75,6411
tweet_1406,Amazon is a horrible 😢,negative,Amazon,2025-08-23 02:20:30,user_182,43,296,669
tweet_1407,Apple is fair price thoughts?,neutral,Apple,2025-08-07 15:39:21,user_482,68,111,4882
tweet_1408,love this Climate Change! #hate,positive,Climate Change,2025-08-13 13:16:56,user_45,51,294,8645
tweet_1409,incredible quality Amazon! check this out!,positive,Amazon,2025-08-09 02:39:42,user_58,53,102,167
tweet_1410,Olympics 2024 is a regret buying #amazing,negative,Olympics 2024,2025-08-21 04:16:53,user_440,55,6,6609
tweet_1411,iPhone 15 is typical 🔥,neutral,iPhone 15,2025-08-01 18:08:00,user_437,78,82,5262
tweet_1412,excellent service Climate Change! omg,positive,Climate Change,2025-08-30 17:11:38,user_131,2,256,9464
tweet_1413,ChatGPT is a waste of money #hate,negative,ChatGPT,2025-08-13 09:52:49,user_192,4,455,7354
tweet_1414,Amazon is a avoid this lol,negative,Amazon,2025-08-02 20:39:31,user_43,61,211,5837
tweet_1415,Microsoft is standard quality 👎,neutral,Microsoft,2025-08-30 07:43:03,user_30,12,204,6522
tweet_1416,Olympics 2024 is a broken 😢,negative,Olympics 2024,2025-08-31 05:03:05,user_468,40,56,5908
tweet_1417,ChatGPT is a terrible quality 😢,negative,ChatGPT,2025-08-30 22:37:34,user_403,16,111,7518
tweet_1418,Microsoft is as expected #hate,neutral,Microsoft,2025-08-06 07:32:07,user_262,44,159,2621
tweet_1419,Apple is a worst purchase 😍,negative,Apple,2025-08-01 22:47:17,user_218,66,156,847
tweet_1420,iPhone 15 is a avoid this 💯,negative,iPhone 15,2025-08-15 09:32:19,user_94,62,394,9098
tweet_1421,brilliant Amazon! 😍,positive,Amazon,2025-08-02 14:35:44,user_445,3,169,6918
tweet_1422,Netflix is a broken agree?,negative,Netflix,2025-08-06 10:10:09,user_460,4,283,2661
tweet_1423,Olympics 2024 is a regret buying @mention,negative,Olympics 2024,2025-08-12 10:26:24,user_154,79,495,2933
tweet_1424,top notch Microsoft! #trending,positive,Microsoft,2025-08-18 22:50:36,user_348,70,35,1708
tweet_1425,fantastic experience Climate Change! agree?,positive,Climate Change,2025-08-14 18:05:13,user_285,99,250,8582
tweet_1426,Google is a broken 😢,negative,Google,2025-08-30 23:06:13,user_94,12,327,1611
tweet_1427,Microsoft is moderate #amazing,neutral,Microsoft,2025-08-05 09:09:51,user_425,77,206,2376
tweet_1428,outstanding Climate Change! @mention,positive,Climate Change,2025-08-13 08:18:49,user_278,82,427,4218
tweet_1429,highly recommend Netflix! via @user,positive,Netflix,2025-08-10 14:09:30,user_152,33,249,834
tweet_1430,Tesla Model 3 is average product check this out!,neutral,Tesla Model 3,2025-08-23 21:08:54,user_32,93,203,6292
tweet_1431,excellent service Netflix! #amazing,positive,Netflix,2025-08-19 04:58:57,user_385,2,69,8222
tweet_1432,awesome Tesla Model 3! #love,positive,Tesla Model 3,2025-08-11 21:20:23,user_403,27,285,8327
tweet_1433,Netflix is decent enough #hashtag,neutral,Netflix,2025-08-19 01:09:16,user_387,90,15,8628
tweet_1434,excellent service ChatGPT! #hate,positive,ChatGPT,2025-08-28 15:12:52,user_1,37,2,8017
tweet_1435,iPhone 15 is fair price 👍,neutral,iPhone 15,2025-08-02 23:29:08,user_414,12,202,8499
tweet_1436,Google is a useless #love,negative,Google,2025-08-22 03:01:36,user_150,39,40,3298
tweet_1437,amazing product Google! @mention,positive,Google,2025-08-04 22:14:05,user_105,54,20,8148
tweet_1438,Google is average product 👍,neutral,Google,2025-08-17 04:00:47,user_264,97,36,7134
tweet_1439,Tesla Model 3 is a terrible quality thoughts?,negative,Tesla Model 3,2025-08-02 12:59:49,user_182,33,177,7429
tweet_1440,Apple is moderate 😢,neutral,Apple,2025-08-02 19:54:05,user_359,70,391,6089
tweet_1441,Microsoft is nothing special 😢,neutral,Microsoft,2025-08-04 05:45:12,user_312,72,57,4866
tweet_1442,highly recommend Tesla Model 3! via @user,positive,Tesla Model 3,2025-08-07 02:17:53,user_207,69,403,5727
tweet_1443,ChatGPT is a useless 👍!!!,negative,ChatGPT,2025-08-12 09:43:57,user_431,1,299,6514
tweet_1444,best ever Google! 💯,positive,Google,2025-08-13 15:44:49,user_321,18,179,8062
tweet_1445,exceeded expectations ChatGPT! 😍,positive,ChatGPT,2025-08-14 06:25:49,user_139,50,461,789
tweet_1446,Microsoft is reasonable option via @user,neutral,Microsoft,2025-08-06 21:45:50,user_364,49,472,6320
tweet_1447,Apple is a disgusting check this out!,negative,Apple,2025-08-23 08:26:34,user_460,79,174,9492
tweet_1448,Microsoft is a disgusting what do you think?,negative,Microsoft,2025-08-31 04:13:36,user_327,46,214,3256
tweet_1449,iPhone 15 is a not worth it agree?,negative,iPhone 15,2025-08-31 12:04:34,user_237,4,371,8993
tweet_1450,Google is a pathetic via @user,negative,Google,2025-08-25 08:39:17,user_118,19,367,1073
tweet_1451,Olympics 2024 is a frustrating experience #fail,negative,Olympics 2024,2025-08-21 07:58:55,user_440,77,403,7443
tweet_1452,brilliant ChatGPT! 🔥,positive,ChatGPT,2025-08-02 21:12:40,user_245,60,78,7597
tweet_1453,awesome ChatGPT! #hate,positive,ChatGPT,2025-08-17 01:50:31,user_399,57,63,8697
tweet_1454,top notch Netflix! 😍,positive,Netflix,2025-08-26 02:31:28,user_301,48,113,3251
tweet_1455,awesome Microsoft! check this out!,positive,Microsoft,2025-08-29 07:27:29,user_359,76,397,5800
tweet_1456,perfect choice Google! lol,positive,Google,2025-08-03 10:37:34,user_310,10,162,5429
tweet_1457,iPhone 15 is not bad 😍,neutral,iPhone 15,2025-08-15 05:26:47,user_429,14,42,9153
tweet_1458,fantastic experience Microsoft! 💯,positive,Microsoft,2025-08-24 13:25:24,user_196,92,117,3468
tweet_1459,Climate Change is average product @mention,neutral,Climate Change,2025-08-12 11:22:49,user_317,83,177,890
tweet_1460,Netflix is average product #fail,neutral,Netflix,2025-08-14 07:52:34,user_73,82,286,9528
tweet_1461,ChatGPT is standard quality #hate,neutral,ChatGPT,2025-08-26 12:56:29,user_168,2,238,7203
tweet_1462,ChatGPT is fair price @mention,neutral,ChatGPT,2025-08-13 21:41:47,user_25,30,361,9258
tweet_1463,iPhone 15 is a total disappointment 😢,negative,iPhone 15,2025-08-30 06:20:43,user_408,56,469,251
tweet_1464,Microsoft is as expected 🔥,neutral,Microsoft,2025-08-06 15:19:58,user_124,87,10,3160
tweet_1465,blown away Tesla Model 3! via @user,positive,Tesla Model 3,2025-08-09 13:18:06,user_244,58,295,8523
tweet_1466,fantastic experience Apple! 😢,positive,Apple,2025-08-14 06:35:28,user_431,90,80,5466
tweet_1467,top notch ChatGPT! #trending,positive,ChatGPT,2025-08-14 15:38:02,user_192,33,257,9834
tweet_1468,ChatGPT is a worst purchase 💯,negative,ChatGPT,2025-08-07 10:36:30,user_463,96,239,5659
tweet_1469,best ever Amazon! check this out!,positive,Amazon,2025-08-14 00:12:38,user_433,16,17,221
tweet_1470,iPhone 15 is reasonable option 😢,neutral,iPhone 15,2025-08-19 15:15:20,user_66,3,98,5419
tweet_1471,Netflix is a total disappointment what do you think?,negative,Netflix,2025-08-05 11:41:31,user_316,85,222,8423
tweet_1472,best ever Olympics 2024! what do you think?,positive,Olympics 2024,2025-08-17 09:03:32,user_21,8,343,5007
tweet_1473,Climate Change is a broken 😍,negative,Climate Change,2025-08-08 06:42:38,user_95,3,132,2947
tweet_1474,exceeded expectations Microsoft! via @user,positive,Microsoft,2025-08-09 06:20:21,user_492,26,474,1056
tweet_1475,Apple is a frustrating experience #trending,negative,Apple,2025-08-18 01:56:14,user_153,82,73,9807
tweet_1476,highly recommend Netflix! @mention,positive,Netflix,2025-08-16 21:39:10,user_262,97,283,4326
tweet_1477,exceeded expectations Climate Change! #amazing,positive,Climate Change,2025-08-18 16:24:30,user_98,41,202,3707
tweet_1478,Google is reasonable option 😢,neutral,Google,2025-08-19 01:33:06,user_128,13,239,3707
tweet_1479,fantastic experience Microsoft! #trending,positive,Microsoft,2025-08-16 22:48:41,user_149,23,376,8160
tweet_1480,Olympics 2024 is a useless lol,negative,Olympics 2024,2025-08-04 19:37:12,user_394,55,440,71
tweet_1481,highly recommend iPhone 15! #hashtag,positive,iPhone 15,2025-08-21 04:37:48,user_382,53,27,2811
tweet_1482,incredible quality Climate Change! #fail,positive,Climate Change,2025-08-03 00:04:28,user_128,65,338,9984
tweet_1483,brilliant iPhone 15! 😢,positive,iPhone 15,2025-08-23 06:42:46,user_118,74,465,8448
tweet_1484,ChatGPT is a worst purchase #trending,negative,ChatGPT,2025-08-31 09:40:04,user_297,68,310,835
tweet_1485,Climate Change is moderate via @user,neutral,Climate Change,2025-08-17 13:46:01,user_37,49,90,1675
tweet_1486,ChatGPT is standard quality #amazing,neutral,ChatGPT,2025-08-10 15:49:53,user_293,51,56,9367
tweet_1487,Netflix is acceptable 😍,neutral,Netflix,2025-08-03 04:25:54,user_78,76,230,9933
tweet_1488,Climate Change is reasonable option 😍,neutral,Climate Change,2025-08-29 13:55:38,user_130,87,370,1298
tweet_1489,Tesla Model 3 is a poor service #fail,negative,Tesla Model 3,2025-08-04 11:27:32,user_105,28,460,3078
tweet_1490,exceeded expectations iPhone 15! via @user,positive,iPhone 15,2025-08-06 22:12:24,user_161,40,222,1782
tweet_1491,Tesla Model 3 is a waste of money 💯,negative,Tesla Model 3,2025-08-01 16:35:33,user_112,7,155,7010
tweet_1492,Amazon is a poor service thoughts?,negative,Amazon,2025-08-15 18:11:31,user_460,88,167,2363
tweet_1493,Climate Change is a useless lol,negative,Climate Change,2025-08-02 21:59:13,user_377,55,468,219
tweet_1494,exceeded expectations Olympics 2024! what do you think?,positive,Olympics 2024,2025-08-11 14:46:43,user_185,67,249,4996
tweet_1495,iPhone 15 is standard quality 🔥,neutral,iPhone 15,2025-08-25 14:13:21,user_249,75,75,8675
tweet_1496,Climate Change is nothing special 👎,neutral,Climate Change,2025-08-24 05:26:55,user_66,33,483,3816
tweet_1497,Climate Change is a total disappointment #love!!!,negative,Climate Change,2025-08-21 20:56:03,user_279,91,352,2478
tweet_1498,brilliant Netflix! 💯,positive,Netflix,2025-08-18 08:54:14,user_369,77,451,97
tweet_1499,Microsoft is a horrible 👎,negative,Microsoft,2025-08-06 18:59:49,user_392,15,462,6184
tweet_1500,outstanding Climate Change! #hashtag,positive,Climate Change,2025-08-07 00:30:16,user_95,83,21,593
