Order_ID,Date,Customer_ID,Product,Category,Quantity,Unit_Price,Total_Sales,Total_Cost,Profit,Region,Sales_Channel,Customer_Segment
ORD_459924,2024-01-12,CUST_2141,Bedding,Home & Garden,2,66.66,133.32,93.22,40.1,West,Mobile App,Budget
ORD_195482,2024-01-12,CUST_1038,Sneakers,Clothing,2,86.2,172.4,108.95,63.45,Central,Mobile App,Premium
ORD_977185,2024-01-12,CUST_9659,Running Shoes,Sports,2,93.32,186.64,146.12,40.52,Central,Mobile App,Budget
ORD_841535,2024-01-13,CUST_3854,Hoodie,Clothing,8,44.85,358.8,279.12,79.68,East,Mobile App,Budget
ORD_875497,2024-01-13,CUST_5666,Football,Sports,4,28.05,112.2,81.8,30.4,East,Mobile App,Budget
ORD_162099,2024-01-13,CUST_2094,Furniture,Home & Garden,2,200.98,401.96,252.74,149.22,South,In-Store,Premium
ORD_476327,2024-01-13,CUST_6966,Bedding,Home & Garden,1,85.76,85.76,63.19,22.57,Central,Mobile App,Budget
ORD_835837,2024-01-13,CUST_5252,Bedding,Home & Garden,4,80.15,320.6,215.67,104.93,South,Mobile App,Regular
ORD_429287,2024-01-13,CUST_8635,Running Shoes,Sports,2,56.87,113.74,80.44,33.3,West,In-Store,Premium
ORD_854075,2024-01-13,CUST_6093,Hoodie,Clothing,3,39.42,118.26,85.71,32.55,East,Online,Regular
ORD_186558,2024-01-13,CUST_2117,Tools,Home & Garden,8,29.59,236.72,153.5,83.22,West,Mobile App,Budget
ORD_746223,2024-01-13,CUST_1227,Children Books,Books,2,9.14,18.28,10.99,7.29,West,Online,Budget
ORD_503149,2024-01-14,CUST_8768,Furniture,Home & Garden,1,232.79,232.79,166.0,66.79,West,Online,Premium
ORD_305933,2024-01-14,CUST_5034,Decor,Home & Garden,3,48.28,144.84,115.18,29.66,East,Online,Regular
ORD_125404,2024-01-14,CUST_8519,Furniture,Home & Garden,2,354.82,709.64,518.0,191.64,North,Online,Premium
ORD_791915,2024-01-14,CUST_8308,Laptop,Electronics,1,563.84,563.84,401.16,162.68,South,Mobile App,Regular
ORD_464486,2024-01-14,CUST_9645,Smartphone,Electronics,1,485.3,485.3,293.29,192.01,Central,Mobile App,Budget
ORD_336064,2024-01-14,CUST_6396,Tablet,Electronics,2,248.93,497.86,311.1,186.76,East,Mobile App,Premium
ORD_144832,2024-01-14,CUST_3691,Kitchen Appliances,Home & Garden,4,141.46,565.84,443.43,122.41,Central,In-Store,Budget
ORD_286260,2024-01-15,CUST_1884,Hoodie,Clothing,3,45.2,135.6,98.04,37.56,North,Mobile App,Premium
ORD_627831,2024-01-15,CUST_5787,T-Shirt,Clothing,1,25.43,25.43,17.23,8.2,Central,In-Store,Premium
ORD_762880,2024-01-15,CUST_9869,Biography,Books,6,15.35,92.1,66.1,26.0,East,In-Store,Budget
ORD_534199,2024-01-15,CUST_7023,Biography,Books,5,16.0,80.0,49.34,30.66,Central,Online,Regular
ORD_546235,2024-01-15,CUST_7796,Fiction,Books,5,8.81,44.05,34.93,9.12,West,Online,Regular
ORD_131208,2024-01-15,CUST_6927,Children Books,Books,8,12.69,101.52,76.55,24.97,Central,In-Store,Premium
ORD_176587,2024-01-15,CUST_3022,Furniture,Home & Garden,1,297.04,297.04,184.71,112.33,South,In-Store,Regular
ORD_661746,2024-01-15,CUST_2207,Sportswear,Sports,4,32.31,129.24,101.12,28.12,West,Mobile App,Budget
ORD_757924,2024-01-15,CUST_3504,Bicycle,Sports,1,324.65,324.65,222.2,102.45,North,Online,Budget
ORD_450504,2024-01-15,CUST_8823,Textbook,Books,2,74.63,149.26,91.78,57.48,Central,Mobile App,Budget
ORD_711878,2024-01-16,CUST_8019,Hoodie,Clothing,5,36.31,181.55,116.89,64.66,Central,In-Store,Regular
ORD_514619,2024-01-16,CUST_4526,Football,Sports,5,26.76,133.8,93.81,39.99,North,Mobile App,Regular
ORD_130156,2024-01-16,CUST_5991,Comics,Books,6,6.79,40.74,26.26,14.48,South,Mobile App,Premium
ORD_815507,2024-01-17,CUST_4036,Tablet,Electronics,1,313.42,313.42,228.31,85.11,East,Mobile App,Budget
ORD_390828,2024-01-17,CUST_2151,T-Shirt,Clothing,1,23.54,23.54,16.64,6.9,North,Online,Budget
ORD_144135,2024-01-17,CUST_3208,Smartphone,Electronics,2,451.06,902.12,548.73,353.39,South,Mobile App,Regular
ORD_710658,2024-01-17,CUST_9461,Comics,Books,2,8.23,16.46,11.37,5.09,East,Online,Regular
ORD_649430,2024-01-17,CUST_1628,Jacket,Clothing,1,84.79,84.79,54.87,29.92,West,Mobile App,Premium
ORD_224867,2024-01-18,CUST_8557,Decor,Home & Garden,3,59.38,178.14,117.58,60.56,North,In-Store,Budget
ORD_183903,2024-01-18,CUST_5487,Bedding,Home & Garden,1,69.6,69.6,43.51,26.09,North,In-Store,Budget
ORD_868682,2024-01-18,CUST_1567,Non-Fiction,Books,5,13.86,69.3,49.78,19.52,Central,Online,Regular
ORD_769633,2024-01-18,CUST_9246,Textbook,Books,4,67.48,269.92,210.79,59.13,Central,Online,Budget
ORD_194689,2024-01-18,CUST_6992,Hoodie,Clothing,7,39.04,273.28,178.42,94.86,Central,In-Store,Premium
ORD_810735,2024-01-18,CUST_4548,Bedding,Home & Garden,3,51.65,154.95,115.87,39.08,West,Online,Regular
ORD_679018,2024-01-18,CUST_9101,Biography,Books,3,14.05,42.15,26.4,15.75,East,Mobile App,Budget
ORD_685009,2024-01-18,CUST_1376,Children Books,Books,1,9.35,9.35,6.35,3.0,West,In-Store,Premium
ORD_368928,2024-01-19,CUST_3760,Jacket,Clothing,4,90.59,362.36,284.64,77.72,South,Online,Regular
ORD_426734,2024-01-19,CUST_7708,Textbook,Books,2,98.84,197.68,121.25,76.43,South,Online,Budget
ORD_465219,2024-01-19,CUST_8912,Kitchen Appliances,Home & Garden,2,122.41,244.82,168.35,76.47,Central,In-Store,Premium
ORD_714483,2024-01-19,CUST_7481,Smartwatch,Electronics,1,270.67,270.67,178.74,91.93,East,Online,Regular
ORD_308795,2024-01-19,CUST_1486,Decor,Home & Garden,3,43.07,129.21,82.03,47.18,North,Online,Regular
ORD_290167,2024-01-19,CUST_2877,Jeans,Clothing,3,43.7,131.1,101.01,30.09,South,Mobile App,Budget
ORD_281991,2024-01-19,CUST_1928,Comics,Books,6,7.07,42.42,28.59,13.83,South,In-Store,Budget
ORD_514751,2024-01-19,CUST_6306,Tools,Home & Garden,1,24.88,24.88,17.98,6.9,West,Online,Regular
ORD_925067,2024-01-19,CUST_9230,Jeans,Clothing,4,40.19,160.76,128.38,32.38,West,In-Store,Premium
ORD_762707,2024-01-20,CUST_5014,Decor,Home & Garden,2,42.02,84.04,64.34,19.7,West,In-Store,Budget
ORD_531097,2024-01-21,CUST_6326,Hoodie,Clothing,2,39.56,79.12,55.68,23.44,East,In-Store,Budget
ORD_403138,2024-01-21,CUST_7633,Tennis Racket,Sports,2,49.9,99.8,63.59,36.21,South,In-Store,Premium
ORD_299382,2024-01-21,CUST_9580,Running Shoes,Sports,3,66.12,198.36,121.06,77.3,Central,In-Store,Premium
ORD_105187,2024-01-21,CUST_3729,Textbook,Books,3,75.96,227.88,168.04,59.84,South,In-Store,Premium
ORD_296412,2024-01-21,CUST_7825,Decor,Home & Garden,3,32.03,96.09,59.3,36.79,South,Mobile App,Budget
ORD_619326,2024-01-21,CUST_1275,Camera,Electronics,2,346.43,692.86,498.7,194.16,East,In-Store,Regular
ORD_240022,2024-01-21,CUST_5300,Comics,Books,2,6.79,13.58,9.13,4.45,South,Mobile App,Budget
ORD_988029,2024-01-21,CUST_1182,Dress,Clothing,3,30.44,91.32,69.5,21.82,West,Mobile App,Budget
ORD_315078,2024-01-21,CUST_7643,Tennis Racket,Sports,3,46.58,139.74,86.89,52.85,East,Online,Budget
ORD_238205,2024-01-22,CUST_1422,Dress,Clothing,3,39.97,119.91,90.89,29.02,North,Online,Regular
ORD_102479,2024-01-22,CUST_9197,Camera,Electronics,1,436.27,436.27,280.04,156.23,East,In-Store,Premium
ORD_580938,2024-01-22,CUST_3465,Tools,Home & Garden,6,43.45,260.7,201.48,59.22,North,Online,Regular
ORD_623120,2024-01-22,CUST_8021,Tennis Racket,Sports,4,48.11,192.44,143.62,48.82,Central,Mobile App,Budget
ORD_687396,2024-01-23,CUST_7286,Hoodie,Clothing,3,41.75,125.25,79.8,45.45,East,In-Store,Premium
ORD_155457,2024-01-23,CUST_3675,Decor,Home & Garden,2,54.52,109.04,74.57,34.47,East,In-Store,Regular
ORD_467970,2024-01-23,CUST_3748,Non-Fiction,Books,7,15.84,110.88,81.09,29.79,South,Mobile App,Regular
ORD_154826,2024-01-23,CUST_1515,Non-Fiction,Books,1,16.03,16.03,10.09,5.94,West,Mobile App,Premium
ORD_579097,2024-01-23,CUST_7897,Decor,Home & Garden,3,38.52,115.56,84.92,30.64,South,Online,Premium
ORD_476105,2024-01-23,CUST_1529,Camera,Electronics,1,400.57,400.57,289.7,110.87,Central,In-Store,Premium
ORD_570392,2024-01-23,CUST_8685,T-Shirt,Clothing,8,18.87,150.96,117.93,33.03,South,Mobile App,Premium
ORD_376935,2024-01-24,CUST_8397,Plants,Home & Garden,7,21.69,151.83,99.38,52.45,East,Mobile App,Budget
ORD_383542,2024-01-24,CUST_1239,Bedding,Home & Garden,4,86.91,347.64,228.94,118.7,Central,In-Store,Premium
ORD_558801,2024-01-24,CUST_2958,Biography,Books,7,18.37,128.59,85.94,42.65,East,Online,Premium
ORD_908422,2024-01-24,CUST_2912,Bedding,Home & Garden,2,84.57,169.14,125.56,43.58,North,Online,Budget
ORD_231223,2024-01-24,CUST_3001,Jacket,Clothing,4,109.03,436.12,310.34,125.78,East,In-Store,Budget
ORD_384603,2024-01-24,CUST_4823,Bicycle,Sports,2,279.35,558.7,422.18,136.52,Central,Mobile App,Budget
ORD_817688,2024-01-24,CUST_4018,Tennis Racket,Sports,1,47.51,47.51,34.02,13.49,North,Mobile App,Regular
ORD_840756,2024-01-24,CUST_5503,Football,Sports,4,17.44,69.76,54.83,14.93,South,Mobile App,Budget
ORD_870509,2024-01-24,CUST_9039,Laptop,Electronics,2,548.52,1097.04,714.69,382.35,West,In-Store,Budget
ORD_198039,2024-01-24,CUST_5358,Comics,Books,3,6.8,20.4,14.58,5.82,West,Mobile App,Regular
ORD_599387,2024-01-24,CUST_3130,Children Books,Books,1,7.26,7.26,4.47,2.79,West,Online,Regular
ORD_577538,2024-01-24,CUST_2193,Laptop,Electronics,2,619.87,1239.74,886.58,353.16,Central,In-Store,Budget
ORD_208433,2024-01-25,CUST_2705,Decor,Home & Garden,4,46.04,184.16,145.42,38.74,West,Online,Regular
ORD_131104,2024-01-25,CUST_6323,Biography,Books,1,15.11,15.11,10.29,4.82,West,In-Store,Budget
ORD_198592,2024-01-25,CUST_5172,Tools,Home & Garden,8,32.49,259.92,161.08,98.84,West,Online,Regular
ORD_519750,2024-01-25,CUST_8044,Sneakers,Clothing,2,69.31,138.62,94.45,44.17,Central,Mobile App,Regular
ORD_298033,2024-01-25,CUST_3885,Fiction,Books,8,12.58,100.64,79.37,21.27,South,Mobile App,Regular
ORD_193774,2024-01-25,CUST_7122,Bicycle,Sports,1,403.94,403.94,267.66,136.28,South,Mobile App,Budget
ORD_999428,2024-01-25,CUST_4869,Jeans,Clothing,1,45.63,45.63,28.2,17.43,South,Online,Regular
ORD_417393,2024-01-26,CUST_9005,Non-Fiction,Books,4,11.76,47.04,37.2,9.84,West,Mobile App,Budget
ORD_566126,2024-01-26,CUST_1661,T-Shirt,Clothing,7,18.16,127.12,80.31,46.81,East,Mobile App,Regular
ORD_417499,2024-01-26,CUST_2515,Gym Equipment,Sports,2,228.4,456.8,299.4,157.4,North,Online,Regular
ORD_802054,2024-01-26,CUST_9406,Dress,Clothing,4,53.19,212.76,149.66,63.1,North,In-Store,Budget
ORD_625465,2024-01-26,CUST_8613,Decor,Home & Garden,3,36.46,109.38,74.31,35.07,South,Mobile App,Premium
ORD_532005,2024-01-26,CUST_9173,Smartwatch,Electronics,1,244.11,244.11,149.44,94.67,East,Mobile App,Regular
ORD_514603,2024-01-26,CUST_4814,Furniture,Home & Garden,2,259.18,518.36,315.77,202.59,West,In-Store,Budget
ORD_471942,2024-01-27,CUST_2361,Camera,Electronics,2,316.3,632.6,381.58,251.02,East,Mobile App,Regular
ORD_970178,2024-01-27,CUST_9622,Tools,Home & Garden,6,27.02,162.12,125.09,37.03,South,Online,Regular
ORD_167616,2024-01-27,CUST_5876,Bicycle,Sports,1,283.3,283.3,202.07,81.23,Central,In-Store,Regular
ORD_360322,2024-01-27,CUST_6272,T-Shirt,Clothing,7,21.53,150.71,100.07,50.64,South,In-Store,Budget
ORD_850537,2024-01-27,CUST_9368,Running Shoes,Sports,2,67.57,135.14,102.26,32.88,East,Mobile App,Budget
ORD_388606,2024-01-27,CUST_9083,Tools,Home & Garden,7,27.1,189.7,142.44,47.26,North,Online,Budget
ORD_567262,2024-01-27,CUST_7436,Plants,Home & Garden,3,22.06,66.18,46.39,19.79,North,Mobile App,Budget
ORD_611164,2024-01-27,CUST_4999,Tools,Home & Garden,4,33.17,132.68,83.77,48.91,East,In-Store,Regular
ORD_785362,2024-01-28,CUST_8499,Bedding,Home & Garden,3,73.4,220.2,166.03,54.17,Central,Mobile App,Premium
ORD_850432,2024-01-28,CUST_6183,Jeans,Clothing,4,46.62,186.48,130.07,56.41,South,Online,Premium
ORD_823934,2024-01-28,CUST_5393,Tablet,Electronics,2,329.62,659.24,500.32,158.92,North,Online,Budget
ORD_222976,2024-01-29,CUST_4044,Jeans,Clothing,3,35.74,107.22,74.74,32.48,West,In-Store,Budget
ORD_919056,2024-01-29,CUST_9646,Furniture,Home & Garden,2,192.42,384.84,294.03,90.81,West,Mobile App,Budget
ORD_246814,2024-01-29,CUST_2646,Comics,Books,4,8.78,35.12,26.2,8.92,North,Online,Budget
ORD_946699,2024-01-29,CUST_4533,Fiction,Books,2,14.91,29.82,18.73,11.09,South,Mobile App,Budget
ORD_765607,2024-01-29,CUST_4253,Non-Fiction,Books,5,18.67,93.35,72.01,21.34,South,Online,Budget
ORD_107083,2024-01-29,CUST_6560,Tennis Racket,Sports,1,47.56,47.56,28.57,18.99,East,Mobile App,Premium
ORD_833859,2024-01-29,CUST_8693,Sneakers,Clothing,4,54.99,219.96,169.28,50.68,South,In-Store,Budget
ORD_866125,2024-01-29,CUST_9459,Gym Equipment,Sports,1,140.33,140.33,92.79,47.54,Central,In-Store,Premium
ORD_489373,2024-01-29,CUST_3560,Kitchen Appliances,Home & Garden,1,143.52,143.52,89.89,53.63,North,In-Store,Premium
ORD_484059,2024-01-29,CUST_5878,Smartphone,Electronics,1,425.37,425.37,267.54,157.83,West,Online,Budget
ORD_391860,2024-01-29,CUST_3294,Tools,Home & Garden,6,29.22,175.32,137.57,37.75,West,Mobile App,Regular
ORD_706965,2024-01-30,CUST_4652,Kitchen Appliances,Home & Garden,4,122.08,488.32,356.4,131.92,Central,In-Store,Regular
ORD_574078,2024-01-30,CUST_6002,Dress,Clothing,6,28.87,173.22,119.19,54.03,South,Mobile App,Premium
ORD_535970,2024-01-30,CUST_8633,T-Shirt,Clothing,6,21.16,126.96,97.32,29.64,Central,Online,Premium
ORD_153599,2024-01-31,CUST_3532,Bicycle,Sports,2,394.44,788.88,545.01,243.87,South,Online,Premium
ORD_504963,2024-01-31,CUST_6974,Jeans,Clothing,2,72.18,144.36,98.72,45.64,North,In-Store,Regular
ORD_910721,2024-01-31,CUST_7927,Kitchen Appliances,Home & Garden,3,134.31,402.93,253.15,149.78,East,In-Store,Regular
ORD_179049,2024-01-31,CUST_6161,Headphones,Electronics,1,96.42,96.42,72.09,24.33,North,In-Store,Regular
ORD_872279,2024-01-31,CUST_1220,Gym Equipment,Sports,1,228.37,228.37,140.24,88.13,North,In-Store,Budget
ORD_951986,2024-02-01,CUST_1464,Decor,Home & Garden,4,52.93,211.72,135.92,75.8,East,Mobile App,Regular
ORD_129365,2024-02-01,CUST_4734,Jeans,Clothing,4,58.27,233.08,153.97,79.11,East,Online,Budget
ORD_171610,2024-02-01,CUST_2740,Textbook,Books,4,77.08,308.32,240.81,67.51,West,Mobile App,Premium
ORD_533730,2024-02-01,CUST_3619,Bicycle,Sports,1,275.0,275.0,178.8,96.2,West,Mobile App,Budget
ORD_614379,2024-02-01,CUST_5934,Smartphone,Electronics,1,637.22,637.22,427.97,209.25,Central,Mobile App,Budget
ORD_841870,2024-02-02,CUST_7064,Jeans,Clothing,3,56.99,170.97,123.4,47.57,North,Online,Budget
ORD_275787,2024-02-02,CUST_7726,Sportswear,Sports,2,31.19,62.38,46.68,15.7,South,Online,Premium
ORD_555097,2024-02-02,CUST_3630,Comics,Books,2,8.31,16.62,10.15,6.47,North,Mobile App,Budget
ORD_617692,2024-02-02,CUST_5188,Bicycle,Sports,2,368.81,737.62,516.64,220.98,East,Online,Premium
ORD_100097,2024-02-03,CUST_7608,Gym Equipment,Sports,1,195.74,195.74,139.37,56.37,Central,Mobile App,Regular
ORD_874016,2024-02-03,CUST_4587,Plants,Home & Garden,6,22.36,134.16,83.91,50.25,North,Mobile App,Premium
ORD_801134,2024-02-03,CUST_6236,Comics,Books,8,5.54,44.32,27.09,17.23,Central,In-Store,Premium
ORD_438861,2024-02-03,CUST_9958,Jeans,Clothing,3,55.02,165.06,121.09,43.97,South,Mobile App,Regular
ORD_810755,2024-02-03,CUST_6050,Children Books,Books,2,8.48,16.96,13.0,3.96,East,Mobile App,Premium
ORD_504719,2024-02-03,CUST_4382,Comics,Books,8,7.8,62.4,39.59,22.81,North,Mobile App,Budget
ORD_357227,2024-02-03,CUST_3948,Smartwatch,Electronics,2,240.28,480.56,355.58,124.98,East,Mobile App,Budget
ORD_104380,2024-02-03,CUST_1912,Jacket,Clothing,3,75.82,227.46,147.84,79.62,West,Online,Premium
ORD_527054,2024-02-03,CUST_2425,Gym Equipment,Sports,1,213.77,213.77,167.92,45.85,East,In-Store,Budget
ORD_853291,2024-02-04,CUST_4497,Fiction,Books,6,12.55,75.3,53.71,21.59,East,Online,Regular
ORD_843748,2024-02-04,CUST_8165,Tennis Racket,Sports,4,51.16,204.64,158.27,46.37,East,Mobile App,Premium
ORD_406975,2024-02-04,CUST_8495,T-Shirt,Clothing,4,27.03,108.12,73.66,34.46,East,Online,Regular
ORD_985893,2024-02-04,CUST_6319,Football,Sports,6,22.48,134.88,101.54,33.34,East,In-Store,Regular
ORD_781571,2024-02-04,CUST_3161,Children Books,Books,7,7.68,53.76,41.66,12.1,South,In-Store,Premium
ORD_573213,2024-02-04,CUST_4934,Dress,Clothing,3,47.56,142.68,95.24,47.44,North,In-Store,Regular
ORD_896822,2024-02-05,CUST_6302,T-Shirt,Clothing,8,20.39,163.12,123.83,39.29,West,Online,Budget
ORD_509599,2024-02-05,CUST_9602,Plants,Home & Garden,4,21.61,86.44,54.88,31.56,East,Mobile App,Premium
ORD_479492,2024-02-05,CUST_6964,Kitchen Appliances,Home & Garden,4,159.87,639.48,462.74,176.74,North,Mobile App,Regular
ORD_650768,2024-02-05,CUST_2298,Smartwatch,Electronics,1,252.48,252.48,159.01,93.47,East,In-Store,Regular
ORD_528345,2024-02-05,CUST_8824,Non-Fiction,Books,1,20.43,20.43,12.39,8.04,East,In-Store,Premium
ORD_376478,2024-02-05,CUST_1477,Tennis Racket,Sports,2,73.6,147.2,104.25,42.95,North,Online,Budget
ORD_742119,2024-02-05,CUST_5960,Gym Equipment,Sports,1,178.74,178.74,142.41,36.33,East,Online,Regular
ORD_675142,2024-02-05,CUST_5668,Smartwatch,Electronics,2,180.15,360.3,252.48,107.82,South,In-Store,Regular
ORD_282572,2024-02-06,CUST_9581,Non-Fiction,Books,3,14.24,42.72,28.23,14.49,East,Mobile App,Regular
ORD_818934,2024-02-06,CUST_1071,Children Books,Books,2,8.94,17.88,14.02,3.86,South,Online,Regular
ORD_651011,2024-02-06,CUST_1439,Biography,Books,6,18.99,113.94,80.76,33.18,Central,Online,Regular
ORD_109771,2024-02-06,CUST_4830,Jeans,Clothing,2,43.68,87.36,54.76,32.6,Central,Online,Premium
ORD_455488,2024-02-07,CUST_3149,Football,Sports,6,23.33,139.98,101.44,38.54,West,In-Store,Regular
ORD_503521,2024-02-07,CUST_3955,Tennis Racket,Sports,4,51.97,207.88,145.92,61.96,North,In-Store,Premium
ORD_542941,2024-02-07,CUST_3885,Bedding,Home & Garden,2,86.72,173.44,115.03,58.41,Central,In-Store,Premium
ORD_633771,2024-02-07,CUST_2711,Tennis Racket,Sports,4,54.46,217.84,164.43,53.41,South,In-Store,Budget
ORD_564283,2024-02-07,CUST_7354,Dress,Clothing,5,51.23,256.15,180.45,75.7,East,Mobile App,Premium
ORD_821211,2024-02-07,CUST_7390,Tools,Home & Garden,8,34.93,279.44,181.63,97.81,North,Mobile App,Regular
ORD_612824,2024-02-07,CUST_7899,Sneakers,Clothing,3,98.29,294.87,224.09,70.78,North,Mobile App,Regular
ORD_360647,2024-02-07,CUST_4168,Sneakers,Clothing,4,68.72,274.88,177.37,97.51,West,In-Store,Premium
ORD_847417,2024-02-08,CUST_8736,Textbook,Books,2,92.92,185.84,116.43,69.41,South,Online,Regular
ORD_776887,2024-02-08,CUST_2176,T-Shirt,Clothing,2,19.02,38.04,24.56,13.48,West,In-Store,Premium
ORD_268546,2024-02-08,CUST_1852,Smartphone,Electronics,2,531.3,1062.6,638.68,423.92,Central,In-Store,Budget
ORD_217301,2024-02-08,CUST_1319,Football,Sports,6,22.67,136.02,88.13,47.89,West,In-Store,Regular
ORD_759675,2024-02-08,CUST_1397,Comics,Books,4,9.24,36.96,23.68,13.28,North,Mobile App,Premium
ORD_824586,2024-02-08,CUST_2232,Comics,Books,1,8.85,8.85,5.37,3.48,North,Online,Budget
ORD_776043,2024-02-09,CUST_9929,Football,Sports,1,26.78,26.78,16.44,10.34,Central,Mobile App,Budget
ORD_987168,2024-02-09,CUST_9612,Smartphone,Electronics,1,421.1,421.1,299.07,122.03,South,Mobile App,Budget
ORD_842372,2024-02-09,CUST_4095,Plants,Home & Garden,2,15.46,30.92,20.58,10.34,South,Online,Budget
ORD_303125,2024-02-09,CUST_6263,Camera,Electronics,1,393.03,393.03,246.36,146.67,North,Mobile App,Premium
ORD_660086,2024-02-09,CUST_3803,Kitchen Appliances,Home & Garden,3,130.28,390.84,247.28,143.56,North,Mobile App,Premium
ORD_749361,2024-02-09,CUST_1846,Laptop,Electronics,1,656.07,656.07,433.36,222.71,South,Mobile App,Budget
ORD_155596,2024-02-09,CUST_1756,Textbook,Books,4,120.45,481.8,290.31,191.49,North,Online,Regular
ORD_953880,2024-02-10,CUST_8198,Jacket,Clothing,3,95.16,285.48,223.6,61.88,North,Mobile App,Regular
ORD_454775,2024-02-10,CUST_7403,Dress,Clothing,5,35.79,178.95,134.27,44.68,West,Online,Regular
ORD_687766,2024-02-10,CUST_4279,Children Books,Books,4,11.9,47.6,29.86,17.74,East,In-Store,Budget
ORD_825657,2024-02-10,CUST_9905,Kitchen Appliances,Home & Garden,2,149.68,299.36,212.16,87.2,North,In-Store,Budget
ORD_591586,2024-02-10,CUST_8549,Sportswear,Sports,7,27.48,192.36,128.29,64.07,West,Mobile App,Premium
ORD_675141,2024-02-10,CUST_3253,Non-Fiction,Books,8,16.44,131.52,79.59,51.93,South,Online,Budget
ORD_459065,2024-02-10,CUST_8261,T-Shirt,Clothing,5,28.33,141.65,100.25,41.4,North,Mobile App,Budget
ORD_628042,2024-02-10,CUST_6284,Bedding,Home & Garden,3,61.75,185.25,131.38,53.87,West,Online,Regular
ORD_467227,2024-02-10,CUST_1260,Bicycle,Sports,1,351.63,351.63,260.72,90.91,North,Online,Premium
ORD_520357,2024-02-10,CUST_9241,Furniture,Home & Garden,1,314.28,314.28,200.85,113.43,Central,Mobile App,Regular
ORD_608921,2024-02-10,CUST_3368,Jacket,Clothing,1,95.1,95.1,71.73,23.37,West,Mobile App,Premium
ORD_697761,2024-02-10,CUST_3962,Textbook,Books,4,105.49,421.96,284.94,137.02,East,Online,Budget
ORD_247158,2024-02-11,CUST_1688,Decor,Home & Garden,3,33.86,101.58,73.22,28.36,South,Online,Budget
ORD_584498,2024-02-11,CUST_7985,Dress,Clothing,3,35.14,105.42,76.53,28.89,East,Online,Regular
ORD_155807,2024-02-11,CUST_8208,Tools,Home & Garden,3,38.14,114.42,69.9,44.52,Central,Online,Premium
ORD_508196,2024-02-11,CUST_7400,Non-Fiction,Books,7,13.45,94.15,58.69,35.46,Central,Online,Premium
ORD_863923,2024-02-11,CUST_5485,T-Shirt,Clothing,2,21.65,43.3,33.86,9.44,West,Online,Premium
ORD_421731,2024-02-11,CUST_1355,Plants,Home & Garden,6,18.12,108.72,68.23,40.49,North,In-Store,Budget
ORD_146242,2024-02-11,CUST_7804,Furniture,Home & Garden,1,250.39,250.39,188.37,62.02,North,Online,Regular
ORD_442096,2024-02-12,CUST_9627,Bicycle,Sports,2,378.44,756.88,582.9,173.98,East,Online,Budget
ORD_991912,2024-02-12,CUST_7096,Fiction,Books,8,11.09,88.72,63.47,25.25,East,In-Store,Regular
ORD_844321,2024-02-12,CUST_6152,Football,Sports,2,21.89,43.78,29.89,13.89,East,Online,Regular
ORD_535097,2024-02-12,CUST_4541,Decor,Home & Garden,1,50.35,50.35,30.36,19.99,Central,Online,Budget
ORD_942291,2024-02-12,CUST_7871,Non-Fiction,Books,1,22.48,22.48,14.91,7.57,North,In-Store,Premium
ORD_235492,2024-02-13,CUST_6401,Gym Equipment,Sports,1,199.89,199.89,120.73,79.16,Central,Mobile App,Budget
ORD_553980,2024-02-13,CUST_8355,Camera,Electronics,2,323.63,647.26,423.68,223.58,East,In-Store,Premium
ORD_969034,2024-02-13,CUST_3578,Tools,Home & Garden,6,26.71,160.26,117.33,42.93,West,Mobile App,Budget
