id,text,sentiment,topic,timestamp,user_id,retweets,likes,followers,cleaned_text,no_stopwords,lemmatized_text,original_length,cleaned_length,final_length,word_count,textblob_polarity,textblob_subjectivity,textblob_sentiment,vader_compound,vader_positive,vader_negative,vader_neutral,vader_sentiment,ml_sentiment,ml_confidence,ensemble_sentiment
tweet_502,Climate Change is fair price 👎,neutral,Climate Change,2025-08-08 15:23:35,user_25,30,49,1723,climate change is fair price,climate change fair price,climate change fair price,30,28,25,4,0.7,0.9,positive,0.3182,0.434,0.0,0.566,positive,neutral,0.8792642680135487,positive
tweet_503,Microsoft is a poor service 😍,negative,Microsoft,2025-08-06 16:07:25,user_377,66,202,1792,microsoft is a poor service,microsoft poor service,microsoft poor service,29,27,22,3,-0.4,0.6,negative,-0.4767,0.0,0.608,0.392,negative,negative,0.8379155388151187,negative
tweet_504,Apple is a pathetic omg,negative,Apple,2025-08-21 20:22:26,user_134,84,332,2601,apple is a pathetic omg,apple pathetic omg,apple pathetic omg,23,23,18,3,-1.0,1.0,negative,-0.5719,0.0,0.649,0.351,negative,negative,0.8511036093379156,negative
tweet_505,iPhone 15 is mixed feelings 😢,neutral,iPhone 15,2025-08-15 18:08:25,user_106,95,303,4380,iphone 15 is mixed feelings,iphone 15 mixed feelings,iphone mixed feeling,29,27,20,3,0.0,0.25,neutral,0.128,0.429,0.0,0.571,positive,neutral,0.9109954255956083,neutral
tweet_506,blown away Netflix! check this out!,positive,Netflix,2025-08-30 10:44:14,user_168,72,69,7955,blown away netflix! check this out!,blown away netflix ! check !,blown away netflix check,35,35,24,4,0.0,0.0,neutral,0.0,0.0,0.0,1.0,neutral,positive,0.8621107444325252,positive
tweet_507,incredible quality Microsoft! #amazing,positive,Microsoft,2025-08-26 05:28:52,user_207,92,147,7827,incredible quality microsoft! amazing,incredible quality microsoft ! amazing,incredible quality microsoft amazing,38,37,36,4,0.75,0.9,positive,0.6204,0.575,0.0,0.425,positive,positive,0.8570125411249947,positive
tweet_508,brilliant ChatGPT! RT @user:,positive,ChatGPT,2025-08-12 21:56:11,user_6,91,243,1831,brilliant chatgpt!,brilliant chatgpt !,brilliant chatgpt,28,18,17,2,0.9,1.0,positive,0.5859,0.792,0.0,0.208,positive,positive,0.8807813568575729,positive
tweet_509,Microsoft is a complete failure 😢,negative,Microsoft,2025-08-13 07:09:02,user_92,85,464,1549,microsoft is a complete failure,microsoft complete failure,microsoft complete failure,33,31,26,3,-0.10833333333333332,0.35,negative,-0.5106,0.0,0.623,0.377,negative,negative,0.9155395411240889,negative
tweet_510,Google is not bad #amazing,neutral,Google,2025-08-10 18:02:38,user_105,17,90,7700,google is not bad amazing,google not bad amazing,google not bad amazing,26,25,22,4,0.475,0.7833333333333333,positive,-0.0572,0.36,0.388,0.252,negative,neutral,0.7791528547505269,neutral
tweet_511,Tesla Model 3 is fair price 😢,neutral,Tesla Model 3,2025-08-13 23:25:06,user_497,32,232,2201,tesla model 3 is fair price,tesla model 3 fair price,tesla model fair price,29,27,22,4,0.7,0.9,positive,0.3182,0.434,0.0,0.566,positive,neutral,0.8677484043351563,positive
tweet_512,Microsoft is a useless 👎,negative,Microsoft,2025-08-18 21:04:31,user_105,38,419,1860,microsoft is a useless,microsoft useless,microsoft useless,24,22,17,2,-0.5,0.2,negative,-0.4215,0.0,0.737,0.263,negative,negative,0.8251134628981145,negative
tweet_513,Climate Change is fair price #amazing,neutral,Climate Change,2025-08-23 04:33:25,user_450,88,392,7485,climate change is fair price amazing,climate change fair price amazing,climate change fair price amazing,37,36,33,5,0.65,0.9,positive,0.7269,0.67,0.0,0.33,positive,neutral,0.8280508737011982,positive
tweet_514,exceeded expectations Olympics 2024! ,positive,Olympics 2024,2025-08-27 11:20:39,user_464,71,410,7673,exceeded expectations olympics 2024!,exceeded expectations olympics 2024 !,exceeded expectation olympics,37,36,29,3,0.0,0.0,neutral,0.0,0.0,0.0,1.0,neutral,positive,0.9325623798280253,positive
tweet_515,Amazon is acceptable via @user,neutral,Amazon,2025-08-18 03:49:49,user_108,77,227,9726,amazon is acceptable via,amazon acceptable,amazon acceptable,30,24,17,2,0.0,0.0,neutral,0.4588,1.0,0.0,0.0,positive,neutral,0.8810008952729249,neutral
tweet_516,highly recommend Tesla Model 3! what do you think?,positive,Tesla Model 3,2025-08-11 19:57:33,user_52,79,3,4524,highly recommend tesla model 3! what do you think?,highly recommend tesla model 3 ! think ?,highly recommend tesla model think,50,50,34,5,0.16,0.54,positive,0.4201,0.411,0.0,0.589,positive,positive,0.8509806956268869,positive
tweet_517,Tesla Model 3 is average product 👍,neutral,Tesla Model 3,2025-08-20 17:37:07,user_77,34,325,793,tesla model 3 is average product,tesla model 3 average product,tesla model average product,34,32,27,4,-0.15,0.39999999999999997,negative,0.0,0.0,0.0,1.0,neutral,neutral,0.8238582714084349,neutral
tweet_518,Olympics 2024 is mixed feelings #hate,neutral,Olympics 2024,2025-08-08 23:12:52,user_190,36,148,1866,olympics 2024 is mixed feelings hate,olympics 2024 mixed feelings hate,olympics mixed feeling hate,37,36,27,4,-0.4,0.575,negative,-0.4939,0.208,0.514,0.278,negative,neutral,0.8354678895799436,negative
tweet_519,fantastic experience Amazon! ,positive,Amazon,2025-08-21 23:29:02,user_111,29,259,1431,fantastic experience amazon!,fantastic experience amazon !,fantastic experience amazon,29,28,27,3,0.4,0.9,positive,0.6486,0.841,0.0,0.159,positive,positive,0.8895014763992203,positive
tweet_520,exceeded expectations Olympics 2024! 👍,positive,Olympics 2024,2025-08-24 10:47:47,user_202,48,455,3952,exceeded expectations olympics 2024!,exceeded expectations olympics 2024 !,exceeded expectation olympics,38,36,29,3,0.0,0.0,neutral,0.0,0.0,0.0,1.0,neutral,positive,0.9325623798280253,positive
tweet_521,Microsoft is mixed feelings thoughts?,neutral,Microsoft,2025-08-29 04:15:06,user_215,28,212,8906,microsoft is mixed feelings thoughts?,microsoft mixed feelings thoughts ?,microsoft mixed feeling thought,37,37,31,4,0.0,0.25,neutral,0.128,0.333,0.0,0.667,positive,neutral,0.8559573131620506,neutral
tweet_522,best ever Microsoft! @mention,positive,Microsoft,2025-08-14 18:46:07,user_281,87,492,7093,best ever microsoft!,best ever microsoft !,best ever microsoft,29,20,19,3,1.0,0.3,positive,0.6369,0.677,0.0,0.323,positive,positive,0.8725830228493799,positive
tweet_523,ChatGPT is as expected RT @user:,neutral,ChatGPT,2025-08-20 19:26:50,user_197,73,475,1201,chatgpt is as expected,chatgpt expected,chatgpt expected,32,22,16,2,-0.1,0.4,neutral,0.0,0.0,0.0,1.0,neutral,neutral,0.8387694825173299,neutral
tweet_524,perfect choice Amazon! #hate,positive,Amazon,2025-08-26 00:48:10,user_98,8,451,9230,perfect choice amazon! hate,perfect choice amazon ! hate,perfect choice amazon hate,28,27,26,4,0.09999999999999998,0.95,neutral,0.1779,0.535,0.366,0.099,positive,positive,0.8637066004456123,positive
tweet_525,love this Google! 🔥,positive,Google,2025-08-10 01:04:30,user_166,44,229,9726,love this google!,love google !,love google,19,17,11,2,0.5,0.6,positive,0.6369,0.808,0.0,0.192,positive,positive,0.6996812159221922,positive
tweet_526,Climate Change is fair price #amazing,neutral,Climate Change,2025-08-04 04:54:03,user_169,25,146,280,climate change is fair price amazing,climate change fair price amazing,climate change fair price amazing,37,36,33,5,0.65,0.9,positive,0.7269,0.67,0.0,0.33,positive,neutral,0.8280508737011982,positive
tweet_527,Amazon is a disgusting 😍,negative,Amazon,2025-08-01 19:45:02,user_431,53,493,9464,amazon is a disgusting,amazon disgusting,amazon disgusting,24,22,17,2,-1.0,1.0,negative,-0.4019,0.333,0.667,0.0,negative,negative,0.856353859255587,negative
tweet_528,Climate Change is a total disappointment 💯,negative,Climate Change,2025-08-18 10:27:53,user_359,18,85,4083,climate change is a total disappointment,climate change total disappointment,climate change total disappointment,42,40,35,4,-0.3,0.575,negative,-0.5563,0.0,0.545,0.455,negative,negative,0.8861478978982519,negative
tweet_529,Microsoft is could be better 😍,neutral,Microsoft,2025-08-24 01:27:46,user_69,31,120,5900,microsoft is could be better,microsoft could better,microsoft could better,30,28,22,3,0.5,0.5,positive,0.4404,0.592,0.0,0.408,positive,neutral,0.8371739689998956,positive
tweet_530,top notch Amazon! via @user,positive,Amazon,2025-08-04 20:34:52,user_37,64,407,282,top notch amazon! via,top notch amazon !,top notch amazon,27,21,16,3,0.5,0.5,positive,0.3612,0.778,0.0,0.222,positive,positive,0.886778295757593,positive
tweet_531,Apple is mixed feelings #trending,neutral,Apple,2025-08-25 04:34:47,user_414,41,158,194,apple is mixed feelings trending,apple mixed feelings trending,apple mixed feeling trending,33,32,28,4,0.0,0.25,neutral,0.128,0.333,0.0,0.667,positive,neutral,0.8377461259274296,neutral
tweet_532,Apple is it's okay #love,neutral,Apple,2025-08-14 00:57:34,user_400,25,477,4765,apple is it is okay love,apple okay love,apple okay love,24,24,15,3,0.5,0.55,positive,0.7269,0.859,0.0,0.141,positive,neutral,0.7058717580147102,positive
tweet_533,Netflix is not bad what do you think?,neutral,Netflix,2025-08-22 21:09:32,user_294,58,389,4096,netflix is not bad what do you think?,netflix not bad think ?,netflix not bad think,37,37,21,4,0.3499999999999999,0.6666666666666666,positive,0.431,0.487,0.0,0.513,positive,neutral,0.7917105154572966,positive
tweet_534,Microsoft is a avoid this RT @user:,negative,Microsoft,2025-08-08 03:54:35,user_151,79,124,8497,microsoft is a avoid this,microsoft avoid,microsoft avoid,35,25,15,2,0.0,0.0,neutral,-0.296,0.0,0.688,0.312,negative,negative,0.8248853661033095,negative
tweet_535,Amazon is a not worth it 💯,negative,Amazon,2025-08-09 06:41:50,user_474,26,362,7352,amazon is a not worth it,amazon not worth,amazon not worth,26,24,16,3,-0.15,0.1,negative,0.0088,0.389,0.382,0.229,neutral,negative,0.7187089831639812,negative
tweet_536,iPhone 15 is average product #trending,neutral,iPhone 15,2025-08-08 05:51:21,user_158,99,232,4278,iphone 15 is average product trending,iphone 15 average product trending,iphone average product trending,38,37,31,4,-0.15,0.39999999999999997,negative,0.0,0.0,0.0,1.0,neutral,neutral,0.8307163050002395,neutral
tweet_537,ChatGPT is a total disappointment 👍,negative,ChatGPT,2025-08-15 08:12:48,user_387,79,103,9132,chatgpt is a total disappointment,chatgpt total disappointment,chatgpt total disappointment,35,33,28,3,-0.3,0.575,negative,-0.5563,0.0,0.642,0.358,negative,negative,0.8704653434328948,negative
tweet_538,Climate Change is a not worth it ,negative,Climate Change,2025-08-15 13:56:43,user_104,31,439,772,climate change is a not worth it,climate change not worth,climate change not worth,33,32,24,4,-0.15,0.1,negative,-0.1695,0.0,0.357,0.643,negative,negative,0.7594248284666107,negative
tweet_539,Amazon is a worst purchase agree?,negative,Amazon,2025-08-14 21:56:28,user_143,65,57,3646,amazon is a worst purchase agree?,amazon worst purchase agree ?,amazon worst purchase agree,33,33,27,4,-1.0,1.0,negative,-0.2263,0.452,0.441,0.108,negative,negative,0.840023080574346,negative
tweet_540,amazing product Google! RT @user:,positive,Google,2025-08-23 16:53:21,user_306,88,476,4235,amazing product google!,amazing product google !,amazing product google,33,23,22,3,0.6000000000000001,0.9,positive,0.5859,0.655,0.0,0.345,positive,positive,0.8868500330952189,positive
tweet_541,best ever Netflix! 😢,positive,Netflix,2025-08-20 09:16:35,user_97,34,370,9625,best ever netflix!,best ever netflix !,best ever netflix,20,18,17,3,1.0,0.3,positive,0.6369,0.677,0.0,0.323,positive,positive,0.8503501574802759,positive
tweet_542,iPhone 15 is it's okay 😢,neutral,iPhone 15,2025-08-02 10:34:53,user_429,57,338,3437,iphone 15 is it is okay,iphone 15 okay,iphone okay,24,23,11,2,0.5,0.5,positive,0.2263,0.655,0.0,0.345,positive,neutral,0.8501314844699323,positive
tweet_543,brilliant Amazon! 👍,positive,Amazon,2025-08-15 18:04:54,user_197,32,268,7475,brilliant amazon!,brilliant amazon !,brilliant amazon,19,17,16,2,0.9,1.0,positive,0.6705,1.0,0.0,0.0,positive,positive,0.8406223926934526,positive
tweet_544,Tesla Model 3 is a regret buying #hate,negative,Tesla Model 3,2025-08-27 01:58:54,user_5,63,290,3113,tesla model 3 is a regret buying hate,tesla model 3 regret buying hate,tesla model regret buying hate,38,37,30,5,-0.8,0.9,negative,-0.7579,0.0,0.684,0.316,negative,negative,0.8591079776656619,negative
tweet_545,brilliant Microsoft! #fail,positive,Microsoft,2025-08-05 12:10:19,user_392,43,356,2856,brilliant microsoft! fail,brilliant microsoft ! fail,brilliant microsoft fail,26,25,24,3,0.2,0.65,positive,0.0772,0.458,0.422,0.12,positive,positive,0.8177821201618546,positive
tweet_546,exceeded expectations ChatGPT! #amazing,positive,ChatGPT,2025-08-10 00:31:47,user_292,3,412,8882,exceeded expectations chatgpt! amazing,exceeded expectations chatgpt ! amazing,exceeded expectation chatgpt amazing,39,38,36,4,0.6000000000000001,0.9,positive,0.5859,0.559,0.0,0.441,positive,positive,0.9332587037623804,positive
tweet_547,Olympics 2024 is a not worth it omg,negative,Olympics 2024,2025-08-04 04:59:37,user_496,37,381,996,olympics 2024 is a not worth it omg,olympics 2024 not worth omg,olympics not worth omg,35,35,22,4,-0.15,0.1,negative,-0.1695,0.0,0.357,0.643,negative,negative,0.7358062016946749,negative
tweet_548,incredible quality Microsoft! omg,positive,Microsoft,2025-08-01 15:29:16,user_157,90,41,198,incredible quality microsoft! omg,incredible quality microsoft ! omg,incredible quality microsoft omg,33,33,32,4,0.9,0.9,positive,0.0,0.0,0.0,1.0,neutral,positive,0.8077740665252315,positive
tweet_549,awesome iPhone 15! RT @user:,positive,iPhone 15,2025-08-12 14:43:28,user_135,39,13,7086,awesome iphone 15!,awesome iphone 15 !,awesome iphone,28,18,14,2,1.0,1.0,positive,0.6249,0.804,0.0,0.196,positive,positive,0.8691075308486074,positive
tweet_550,incredible quality Apple! lol,positive,Apple,2025-08-22 11:13:40,user_343,73,310,3352,incredible quality apple! lol,incredible quality apple ! lol,incredible quality apple lol,29,29,28,4,0.8500000000000001,0.8,positive,0.4703,0.505,0.0,0.495,positive,positive,0.8343593416862596,positive
tweet_551,Google is nothing special 👎,neutral,Google,2025-08-23 09:48:48,user_476,96,234,1712,google is nothing special,google nothing special,google nothing special,27,25,22,3,0.35714285714285715,0.5714285714285714,positive,-0.3089,0.0,0.53,0.47,negative,neutral,0.8148486677087862,neutral
tweet_552,Climate Change is decent enough 🔥,neutral,Climate Change,2025-08-30 17:45:39,user_324,67,421,440,climate change is decent enough,climate change decent enough,climate change decent enough,33,31,28,4,0.08333333333333333,0.5833333333333333,neutral,0.0,0.0,0.0,1.0,neutral,neutral,0.846016302618843,neutral
tweet_553,highly recommend Microsoft! 🔥,positive,Microsoft,2025-08-13 05:48:08,user_324,55,431,5648,highly recommend microsoft!,highly recommend microsoft !,highly recommend microsoft,29,27,26,3,0.16,0.54,positive,0.4201,0.583,0.0,0.417,positive,positive,0.9090711733612714,positive
tweet_554,Tesla Model 3 is a waste of money agree?,negative,Tesla Model 3,2025-08-24 05:44:28,user_80,35,410,372,tesla model 3 is a waste of money agree?,tesla model 3 waste money agree ?,tesla model waste money agree,40,40,29,5,-0.2,0.0,negative,-0.0772,0.301,0.337,0.361,negative,negative,0.8255382252216503,negative
tweet_555,Tesla Model 3 is fair price #hate,neutral,Tesla Model 3,2025-08-26 10:45:09,user_226,78,172,3931,tesla model 3 is fair price hate,tesla model 3 fair price hate,tesla model fair price hate,33,32,27,5,-0.050000000000000044,0.9,neutral,-0.34,0.256,0.411,0.333,negative,neutral,0.843851447065856,neutral
tweet_556,exceeded expectations iPhone 15! 😢,positive,iPhone 15,2025-08-30 11:00:22,user_382,5,111,7680,exceeded expectations iphone 15!,exceeded expectations iphone 15 !,exceeded expectation iphone,34,32,27,3,0.0,0.0,neutral,0.0,0.0,0.0,1.0,neutral,positive,0.9242294180509081,positive
tweet_557,Google is a horrible omg,negative,Google,2025-08-20 19:26:10,user_137,2,16,2403,google is a horrible omg,google horrible omg,google horrible omg,24,24,19,3,-1.0,1.0,negative,-0.5423,0.0,0.636,0.364,negative,negative,0.7884131746045586,negative
tweet_558,Apple is fair price @mention,neutral,Apple,2025-08-13 09:59:35,user_472,83,184,7068,apple is fair price,apple fair price,apple fair price,28,19,16,3,0.7,0.9,positive,0.3182,0.535,0.0,0.465,positive,neutral,0.8781014326913827,positive
tweet_559,Olympics 2024 is ordinary what do you think?,neutral,Olympics 2024,2025-08-24 00:10:58,user_278,35,38,7661,olympics 2024 is ordinary what do you think?,olympics 2024 ordinary think ?,olympics ordinary think,44,44,23,3,-0.25,0.5,negative,0.0,0.0,0.0,1.0,neutral,neutral,0.8059024469207798,neutral
tweet_560,Climate Change is nothing special via @user,neutral,Climate Change,2025-08-18 22:24:23,user_283,53,28,583,climate change is nothing special via,climate change nothing special,climate change nothing special,43,37,30,4,0.35714285714285715,0.5714285714285714,positive,-0.3089,0.0,0.429,0.571,negative,neutral,0.8009918223886577,neutral
tweet_561,Netflix is a frustrating experience #amazing,negative,Netflix,2025-08-08 06:53:36,user_282,60,48,5167,netflix is a frustrating experience amazing,netflix frustrating experience amazing,netflix frustrating experience amazing,44,43,38,4,0.10000000000000003,0.9,positive,0.2263,0.437,0.333,0.23,positive,negative,0.8423224980250104,positive
tweet_562,awesome Climate Change! 👎,positive,Climate Change,2025-08-04 06:27:22,user_4,74,472,9653,awesome climate change!,awesome climate change !,awesome climate change,25,23,22,3,1.0,1.0,positive,0.6249,0.672,0.0,0.328,positive,positive,0.8014471412683619,positive
