id,text,sentiment,topic,timestamp,user_id,retweets,likes,followers,cleaned_text,no_stopwords,lemmatized_text,original_length,cleaned_length,final_length,word_count
tweet_434,totally worth it iPhone 15! 👎,positive,iPhone 15,2025-08-01 17:06:49,user_358,86,190,4903,totally worth it iphone 15!,totally worth iphone 15 !,totally worth iphone,29,27,20,3
tweet_435,Tesla Model 3 is a regret buying #trending,negative,Tesla Model 3,2025-08-12 14:09:38,user_45,20,236,4395,tesla model 3 is a regret buying trending,tesla model 3 regret buying trending,tesla model regret buying trending,42,41,34,5
tweet_436,top notch ChatGPT! 😢,positive,ChatGPT,2025-08-02 18:03:39,user_147,72,116,3841,top notch chatgpt!,top notch chatgpt !,top notch chatgpt,20,18,17,3
tweet_437,Netflix is average product via @user...,neutral,Netflix,2025-08-30 19:49:37,user_286,68,349,6275,netflix is average product via ...,netflix average product ...,netflix average product,39,34,23,3
tweet_438,Microsoft is a broken @mention,negative,Microsoft,2025-08-14 04:15:44,user_2,52,332,6838,microsoft is a broken,microsoft broken,microsoft broken,30,21,16,2
tweet_439,Olympics 2024 is acceptable #amazing,neutral,Olympics 2024,2025-08-30 12:38:11,user_202,80,208,2843,olympics 2024 is acceptable amazing,olympics 2024 acceptable amazing,olympics acceptable amazing,36,35,27,3
tweet_440,best ever Microsoft! check this out!,positive,Microsoft,2025-08-24 11:40:59,user_387,19,20,4898,best ever microsoft! check this out!,best ever microsoft ! check !,best ever microsoft check,36,36,25,4
tweet_441,excellent service ChatGPT! 💯,positive,ChatGPT,2025-08-09 13:32:58,user_105,61,417,3151,excellent service chatgpt!,excellent service chatgpt !,excellent service chatgpt,28,26,25,3
tweet_442,Tesla Model 3 is a worst purchase thoughts?,negative,Tesla Model 3,2025-08-17 17:27:58,user_280,83,226,760,tesla model 3 is a worst purchase thoughts?,tesla model 3 worst purchase thoughts ?,tesla model worst purchase thought,43,43,34,5
tweet_443,best ever Climate Change! check this out!,positive,Climate Change,2025-08-09 03:01:50,user_299,82,454,109,best ever climate change! check this out!,best ever climate change ! check !,best ever climate change check,41,41,30,5
tweet_444,best ever Tesla Model 3! 😢,positive,Tesla Model 3,2025-08-31 08:11:12,user_478,8,151,3738,best ever tesla model 3!,best ever tesla model 3 !,best ever tesla model,26,24,21,4
tweet_445,Microsoft is as expected 👎,neutral,Microsoft,2025-08-05 06:06:41,user_67,40,423,8217,microsoft is as expected,microsoft expected,microsoft expected,26,24,18,2
tweet_446,Microsoft is moderate 😢,neutral,Microsoft,2025-08-07 05:38:13,user_60,74,193,4854,microsoft is moderate,microsoft moderate,microsoft moderate,23,21,18,2
tweet_447,exceeded expectations ChatGPT! agree?,positive,ChatGPT,2025-08-27 12:14:04,user_388,78,19,8280,exceeded expectations chatgpt! agree?,exceeded expectations chatgpt ! agree ?,exceeded expectation chatgpt agree,37,37,34,4
tweet_448,Tesla Model 3 is a frustrating experience lol,negative,Tesla Model 3,2025-08-16 03:10:08,user_214,42,471,8219,tesla model 3 is a frustrating experience lol,tesla model 3 frustrating experience lol,tesla model frustrating experience lol,45,45,38,5
tweet_449,Amazon is acceptable thoughts?,neutral,Amazon,2025-08-25 22:29:03,user_7,93,213,8033,amazon is acceptable thoughts?,amazon acceptable thoughts ?,amazon acceptable thought,30,30,25,3
tweet_450,fantastic experience Olympics 2024! agree?,positive,Olympics 2024,2025-08-21 23:49:25,user_35,72,187,7866,fantastic experience olympics 2024! agree?,fantastic experience olympics 2024 ! agree ?,fantastic experience olympics agree,42,42,35,4
tweet_451,outstanding ChatGPT! 😢,positive,ChatGPT,2025-08-22 16:45:42,user_391,35,83,4997,outstanding chatgpt!,outstanding chatgpt !,outstanding chatgpt,22,20,19,2
tweet_452,Google is fair price 👎,neutral,Google,2025-08-10 01:26:36,user_283,79,388,2352,google is fair price,google fair price,google fair price,22,20,17,3
tweet_453,iPhone 15 is a pathetic lol,negative,iPhone 15,2025-08-14 11:58:07,user_433,79,309,3244,iphone 15 is a pathetic lol,iphone 15 pathetic lol,iphone pathetic lol,27,27,19,3
tweet_454,Google is a useless what do you think?,negative,Google,2025-08-18 11:59:14,user_232,70,393,5276,google is a useless what do you think?,google useless think ?,google useless think,38,38,20,3
tweet_455,Google is standard quality via @user,neutral,Google,2025-08-13 11:45:36,user_224,10,371,2462,google is standard quality via,google standard quality,google standard quality,36,30,23,3
tweet_456,ChatGPT is a frustrating experience #amazing,negative,ChatGPT,2025-08-12 21:44:09,user_302,49,324,7706,chatgpt is a frustrating experience amazing,chatgpt frustrating experience amazing,chatgpt frustrating experience amazing,44,43,38,4
tweet_457,Google is reasonable option RT @user:,neutral,Google,2025-08-13 15:38:53,user_270,7,392,6400,google is reasonable option,google reasonable option,google reasonable option,37,27,24,3
tweet_458,Olympics 2024 is a complete failure what do you think?,negative,Olympics 2024,2025-08-29 18:05:28,user_491,47,25,4900,olympics 2024 is a complete failure what do you think?,olympics 2024 complete failure think ?,olympics complete failure think,54,54,31,4
tweet_459,ChatGPT is a complete failure #amazing,negative,ChatGPT,2025-08-07 16:40:26,user_36,27,45,9877,chatgpt is a complete failure amazing,chatgpt complete failure amazing,chatgpt complete failure amazing,38,37,32,4
tweet_460,top notch Apple! 👍,positive,Apple,2025-08-08 16:33:20,user_490,83,475,4291,top notch apple!,top notch apple !,top notch apple,18,16,15,3
tweet_461,Microsoft is average product 😢,neutral,Microsoft,2025-08-22 04:02:45,user_133,49,371,6551,microsoft is average product,microsoft average product,microsoft average product,30,28,25,3
tweet_462,best ever Climate Change! 😍,positive,Climate Change,2025-08-04 15:39:34,user_316,18,160,2174,best ever climate change!,best ever climate change !,best ever climate change,27,25,24,4
tweet_463,awesome ChatGPT! what do you think?,positive,ChatGPT,2025-08-21 08:22:21,user_66,14,38,5460,awesome chatgpt! what do you think?,awesome chatgpt ! think ?,awesome chatgpt think,35,35,21,3
tweet_464,Google is decent enough 👎,neutral,Google,2025-08-04 13:50:56,user_181,18,219,2005,google is decent enough,google decent enough,google decent enough,25,23,20,3
tweet_465,Apple is a broken #love,negative,Apple,2025-08-08 08:58:54,user_133,33,81,5396,apple is a broken love,apple broken love,apple broken love,23,22,17,3
tweet_466,amazing product ChatGPT! RT @user:,positive,ChatGPT,2025-08-07 13:20:09,user_98,18,126,7038,amazing product chatgpt!,amazing product chatgpt !,amazing product chatgpt,34,24,23,3
tweet_467,Netflix is decent enough 👍,neutral,Netflix,2025-08-17 05:57:33,user_413,61,305,3428,netflix is decent enough,netflix decent enough,netflix decent enough,26,24,21,3
tweet_468,awesome Google! #fail,positive,Google,2025-08-21 02:35:32,user_182,88,69,9239,awesome google! fail,awesome google ! fail,awesome google fail,21,20,19,3
tweet_469,Climate Change is decent enough 😍...,neutral,Climate Change,2025-08-11 12:03:27,user_350,15,228,9853,climate change is decent enough ...,climate change decent enough ...,climate change decent enough,36,35,28,4
tweet_470,highly recommend Google! check this out!,positive,Google,2025-08-20 05:15:33,user_27,76,413,7777,highly recommend google! check this out!,highly recommend google ! check !,highly recommend google check,40,40,29,4
tweet_471,iPhone 15 is ordinary check this out!,neutral,iPhone 15,2025-08-02 07:41:46,user_228,28,66,980,iphone 15 is ordinary check this out!,iphone 15 ordinary check !,iphone ordinary check,37,37,21,3
tweet_472,Apple is a waste of money omg,negative,Apple,2025-08-04 04:33:28,user_1,45,401,6645,apple is a waste of money omg,apple waste money omg,apple waste money omg,29,29,21,4
tweet_473,iPhone 15 is a complete failure thoughts?,negative,iPhone 15,2025-08-02 23:43:29,user_392,58,35,6245,iphone 15 is a complete failure thoughts?,iphone 15 complete failure thoughts ?,iphone complete failure thought,41,41,31,4
tweet_474,Microsoft is decent enough @mention...,neutral,Microsoft,2025-08-25 17:39:45,user_264,2,235,1991,microsoft is decent enough ...,microsoft decent enough ...,microsoft decent enough,38,30,23,3
tweet_475,perfect choice ChatGPT! thoughts?,positive,ChatGPT,2025-08-19 02:16:43,user_499,23,438,468,perfect choice chatgpt! thoughts?,perfect choice chatgpt ! thoughts ?,perfect choice chatgpt thought,33,33,30,4
tweet_476,blown away Olympics 2024! #amazing,positive,Olympics 2024,2025-08-13 21:55:22,user_373,92,300,1774,blown away olympics 2024! amazing,blown away olympics 2024 ! amazing,blown away olympics amazing,34,33,27,4
tweet_477,iPhone 15 is it's okay 👍,neutral,iPhone 15,2025-08-10 22:28:19,user_145,36,49,4625,iphone 15 is it is okay,iphone 15 okay,iphone okay,24,23,11,2
tweet_478,totally worth it Amazon! 👎,positive,Amazon,2025-08-12 09:03:59,user_12,7,186,8644,totally worth it amazon!,totally worth amazon !,totally worth amazon,26,24,20,3
tweet_479,Netflix is a frustrating experience what do you think?,negative,Netflix,2025-08-02 01:38:12,user_438,59,66,8735,netflix is a frustrating experience what do you think?,netflix frustrating experience think ?,netflix frustrating experience think,54,54,36,4
tweet_480,Climate Change is fair price agree?,neutral,Climate Change,2025-08-27 21:20:28,user_401,54,71,9614,climate change is fair price agree?,climate change fair price agree ?,climate change fair price agree,35,35,31,5
tweet_481,highly recommend iPhone 15! omg,positive,iPhone 15,2025-08-28 10:19:27,user_238,61,0,2858,highly recommend iphone 15! omg,highly recommend iphone 15 ! omg,highly recommend iphone omg,31,31,27,4
tweet_482,amazing product Google! 👍,positive,Google,2025-08-13 04:56:02,user_158,66,97,4084,amazing product google!,amazing product google !,amazing product google,25,23,22,3
tweet_483,outstanding Tesla Model 3! lol,positive,Tesla Model 3,2025-08-25 10:45:48,user_270,26,321,4428,outstanding tesla model 3! lol,outstanding tesla model 3 ! lol,outstanding tesla model lol,30,30,27,4
tweet_484,top notch Tesla Model 3! 👍,positive,Tesla Model 3,2025-08-26 15:16:06,user_223,68,410,3739,top notch tesla model 3!,top notch tesla model 3 !,top notch tesla model,26,24,21,4
tweet_485,Netflix is a useless #fail,negative,Netflix,2025-08-26 08:56:03,user_72,98,281,96,netflix is a useless fail,netflix useless fail,netflix useless fail,26,25,20,3
tweet_486,Google is could be better #fail,neutral,Google,2025-08-20 09:31:30,user_433,87,15,4658,google is could be better fail,google could better fail,google could better fail,31,30,24,4
tweet_487,Tesla Model 3 is average product 😢,neutral,Tesla Model 3,2025-08-24 03:59:53,user_284,88,274,6601,tesla model 3 is average product,tesla model 3 average product,tesla model average product,34,32,27,4
tweet_488,iPhone 15 is a waste of money thoughts?,negative,iPhone 15,2025-08-23 01:57:12,user_489,21,426,7068,iphone 15 is a waste of money thoughts?,iphone 15 waste money thoughts ?,iphone waste money thought,39,39,26,4
tweet_489,ChatGPT is a horrible ,negative,ChatGPT,2025-08-03 15:58:35,user_391,14,127,2884,chatgpt is a horrible,chatgpt horrible,chatgpt horrible,22,21,16,2
tweet_490,exceeded expectations ChatGPT! 🔥,positive,ChatGPT,2025-08-25 19:02:46,user_379,84,167,3604,exceeded expectations chatgpt!,exceeded expectations chatgpt !,exceeded expectation chatgpt,32,30,28,3
tweet_491,ChatGPT is a disgusting via @user,negative,ChatGPT,2025-08-25 08:55:14,user_45,50,361,1644,chatgpt is a disgusting via,chatgpt disgusting,chatgpt disgusting,33,27,18,2
tweet_492,Google is a waste of money #fail,negative,Google,2025-08-09 12:08:00,user_33,0,448,6276,google is a waste of money fail,google waste money fail,google waste money fail,32,31,23,4
tweet_493,Climate Change is a not worth it 👍,negative,Climate Change,2025-08-16 11:14:41,user_129,53,395,338,climate change is a not worth it,climate change not worth,climate change not worth,34,32,24,4
tweet_494,Tesla Model 3 is could be better 💯,neutral,Tesla Model 3,2025-08-10 22:59:59,user_145,52,292,2290,tesla model 3 is could be better,tesla model 3 could better,tesla model could better,34,32,24,4
tweet_495,Google is a avoid this lol,negative,Google,2025-08-14 23:49:13,user_254,99,207,928,google is a avoid this lol,google avoid lol,google avoid lol,26,26,16,3
tweet_496,Apple is could be better 😍,neutral,Apple,2025-08-29 00:13:51,user_371,97,420,1770,apple is could be better,apple could better,apple could better,26,24,18,3
tweet_497,outstanding Microsoft! lol,positive,Microsoft,2025-08-28 19:46:06,user_229,40,492,8231,outstanding microsoft! lol,outstanding microsoft ! lol,outstanding microsoft lol,26,26,25,3
tweet_498,fantastic experience Olympics 2024! lol,positive,Olympics 2024,2025-08-20 16:46:08,user_462,23,375,241,fantastic experience olympics 2024! lol,fantastic experience olympics 2024 ! lol,fantastic experience olympics lol,39,39,33,4
tweet_499,Netflix is moderate what do you think?,neutral,Netflix,2025-08-07 18:07:20,user_351,26,2,8367,netflix is moderate what do you think?,netflix moderate think ?,netflix moderate think,38,38,22,3
tweet_500,Apple is a disgusting 😍,negative,Apple,2025-08-30 00:11:23,user_329,62,436,6245,apple is a disgusting,apple disgusting,apple disgusting,23,21,16,2
tweet_501,Apple is a broken #amazing,negative,Apple,2025-08-06 11:46:08,user_223,7,184,1383,apple is a broken amazing,apple broken amazing,apple broken amazing,26,25,20,3
tweet_502,Climate Change is fair price 👎,neutral,Climate Change,2025-08-08 15:23:35,user_25,30,49,1723,climate change is fair price,climate change fair price,climate change fair price,30,28,25,4
tweet_503,Microsoft is a poor service 😍,negative,Microsoft,2025-08-06 16:07:25,user_377,66,202,1792,microsoft is a poor service,microsoft poor service,microsoft poor service,29,27,22,3
tweet_504,Apple is a pathetic omg,negative,Apple,2025-08-21 20:22:26,user_134,84,332,2601,apple is a pathetic omg,apple pathetic omg,apple pathetic omg,23,23,18,3
tweet_505,iPhone 15 is mixed feelings 😢,neutral,iPhone 15,2025-08-15 18:08:25,user_106,95,303,4380,iphone 15 is mixed feelings,iphone 15 mixed feelings,iphone mixed feeling,29,27,20,3
tweet_506,blown away Netflix! check this out!,positive,Netflix,2025-08-30 10:44:14,user_168,72,69,7955,blown away netflix! check this out!,blown away netflix ! check !,blown away netflix check,35,35,24,4
tweet_507,incredible quality Microsoft! #amazing,positive,Microsoft,2025-08-26 05:28:52,user_207,92,147,7827,incredible quality microsoft! amazing,incredible quality microsoft ! amazing,incredible quality microsoft amazing,38,37,36,4
tweet_508,brilliant ChatGPT! RT @user:,positive,ChatGPT,2025-08-12 21:56:11,user_6,91,243,1831,brilliant chatgpt!,brilliant chatgpt !,brilliant chatgpt,28,18,17,2
tweet_509,Microsoft is a complete failure 😢,negative,Microsoft,2025-08-13 07:09:02,user_92,85,464,1549,microsoft is a complete failure,microsoft complete failure,microsoft complete failure,33,31,26,3
tweet_510,Google is not bad #amazing,neutral,Google,2025-08-10 18:02:38,user_105,17,90,7700,google is not bad amazing,google not bad amazing,google not bad amazing,26,25,22,4
tweet_511,Tesla Model 3 is fair price 😢,neutral,Tesla Model 3,2025-08-13 23:25:06,user_497,32,232,2201,tesla model 3 is fair price,tesla model 3 fair price,tesla model fair price,29,27,22,4
tweet_512,Microsoft is a useless 👎,negative,Microsoft,2025-08-18 21:04:31,user_105,38,419,1860,microsoft is a useless,microsoft useless,microsoft useless,24,22,17,2
tweet_513,Climate Change is fair price #amazing,neutral,Climate Change,2025-08-23 04:33:25,user_450,88,392,7485,climate change is fair price amazing,climate change fair price amazing,climate change fair price amazing,37,36,33,5
